-9.558838,c1cc2c(cc1CNC(=O)[C@H](CCO)[NH3+])c3c([nH]2)CCCCCC3
-9.55071,CCc1ccc([nH]1)C(=O)NCc2[nH]nc(n2)N
-9.486409,Cc1c(c(n[nH]1)C)CCCNC(=O)c2cc(n[nH]2)c3cccc(c3)OC
-9.485871000000001,CCCCc1[nH]c(c[nH+]1)C[NH2+]Cc2[nH]c(=O)[nH]n2
-9.481052,COCc1cc([nH]n1)CNC(=O)c2cc3c([nH]2)ccs3
-9.479996,Cc1cc(nc2c1c(=O)[nH]c(n2)SCC(=O)c3c[nH]c4c3cccc4)C
-9.475536,c1c([nH]nc1C2CC2)c3[nH]nc(n3)CC(=O)N
-9.466087,c1ccc(cc1)c2cc(n[nH]2)C(=O)NCCc3cnc[nH]3
-9.458539,Cc1csc(n1)c2cccc(c2)CNC(=O)c3c4c(n[nH]3)CCC4
-9.453375,c1cc(c(cc1C(=O)CSc2c3c4c(sc3ncn2)CCCC4)O)O
-9.445446,Cc1[nH]c2cc(ccc2n1)CNC(=O)[C@H](CCCC[NH3+])[NH3+]
-9.444631,CC(C)(C)c1cc(n[nH]1)CNC(=O)c2c(nc[nH]2)C(=O)[O-]
-9.444382000000001,c1cc(oc1)c2cc([nH]n2)C(=O)NCc3cc(cnc3)C4CC4
-9.438444,Cc1c[nH]c([nH+]1)C(=O)NCCSc2[nH]ncn2
-9.435863000000001,c1ccc(cc1)c2cc(=O)[nH]c(n2)SCC(=O)N3c4ccccc4CCc5c3cccc5
-9.432352,c1ccc(cc1)c2cc(n[nH]2)CNC(=O)CNC(=O)N
-9.414912,c1ccc(c(c1)c2cc([nH]n2)C(=O)NCCCSC3CCCCC3)O
-9.394102,Cc1c(c2c(cn1)C[NH2+]CC2)CNC(=O)[C@H]([C@@H](C)O)[NH3+]
-9.36934,C1CCC(C1)(C(=O)NCc2[nH]nc(n2)N)[NH+]3CCCC3
-9.359076,Cc1ccc(cn1)Oc2c(cccn2)CNC(=O)c3cc(n[nH]3)C(F)(F)F
-9.351671000000001,CCc1c2ccccc2[nH]c1C(=O)NCc3[nH]c(nn3)N
-9.348817,c1ccc2c(c1)c(c[nH]2)C(=O)CSc3c4ccccc4ncn3
-9.341557,Cc1cc([nH]n1)C(=O)NCCSc2cn[nH]n2
-9.320299,CN(Cc1nc(no1)c2ccccn2)C(=O)[C@H](Cc3c[nH]cn3)[NH3+]
-9.319599,Cc1[nH]nc(n1)SCCNC(=O)c2cc(n[nH]2)C3CC3
-9.317566000000001,c1ccc2c(c1)c(c[nH]2)C[N@@]3CCOC[C@H]3c4[nH]cc([nH+]4)c5cccc(c5)Cl
-9.312224,c1ccc(cc1)c2c([nH]cn2)C(=O)NCc3[nH]c(nn3)c4cnccn4
-9.301616000000001,CC(C)[C@H](C(=O)NCc1cc(n[nH]1)c2ccccc2)[NH3+]
-9.300702000000001,COc1ccc2c(c1)cc([nH]2)CNC(=O)c3cc(n[nH]3)c4ccccc4O
-9.295938,c1ccc2c(c1)N(c3ccccc3S2)C(=O)CSc4[nH]c(=O)c5c(n4)nc[nH]5
-9.280911999999999,COc1ccc(cc1)c2cc([nH]n2)C(=O)NCc3[nH]nc(n3)N
-9.280173,c1ccc(cc1)CCc2nc([nH]n2)c3c4ccccc4n[nH]3
-9.252984,Cc1nc([nH]n1)CCNC(=O)c2cc(n[nH]2)c3ccc(cc3)O
-9.252984,Cc1nc([nH]n1)CCNC(=O)c2cc(n[nH]2)c3ccc(cc3)O
-9.246454,C[N@]1CC[N@@H+]2C[C@H](C[C@H]2C1)NC(=O)[C@H](Cc3c[nH]cn3)[NH3+]
-9.245127,c1cc2c(c(c1)Br)c(c[nH]2)CC[NH+]=C(N)N
-9.245127,c1cc2c(c(c1)Br)c(c[nH]2)CC[NH+]=C(N)N
-9.223972,c1ccnc(c1)CCCC[NH2+]Cc2c[nH]nc2c3ccc(cc3)F
-9.22135,CCCc1cc([nH]n1)C(=O)Nc2nc(cs2)c3cc([nH]c3)C(=O)N
-9.20162,c1ccc(cc1)Oc2cccc(c2)CNC(=O)c3cc(n[nH]3)c4ccccc4O
-9.194393,CCc1c(c2cc(cc(c2[nH]1)CNC(=O)c3cc(n[nH]3)C)C)C
-9.194142,c1cc(cc(c1)NC(=O)[C@H](CCCC[NH3+])[NH3+])c2ccc(cc2)Cl
-9.192749000000001,c1ccc2c(c1)c([nH]n2)C(=O)NCCSc3cn[nH]n3
-9.190956,c1ccnc(c1)c2c(nc([nH]2)CNC(=O)c3[nH]cnn3)c4cccc(c4)F
